現在のパス,所有Gitリポジトリ,現在Git追跡,分類案,Git管理方針案,配置・統合先案,処置案,行数,パス表記のある行,内容SHA256,確認の深さ,整理後のパス,実施処置,統合先・保持節,実施前分類,実施後分類,実施後SHA256
provider-runtime/providers/tiktok-ios/knowledge/live-history-surface.md,provider-runtime/providers/tiktok-ios,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-ios/knowledge/live-history-surface.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,31,,f67d96480a1d5a4b75528512a1d10a85b8b80b305dd7737c5d7a5a6a44b8f5de,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-ios/knowledge/live-history-surface.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-ios/knowledge/live-history-surface.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,f67d96480a1d5a4b75528512a1d10a85b8b80b305dd7737c5d7a5a6a44b8f5de
provider-runtime/providers/tiktok-web/README.md,provider-runtime/providers/tiktok-web,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-web/README.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,21,,81b1e448b0d6197dea8c96c3b991edc608fb21a561c2defb2f6892be385a1289,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-web/README.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-web/README.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,81b1e448b0d6197dea8c96c3b991edc608fb21a561c2defb2f6892be385a1289
provider-runtime/providers/tiktok-web/instructions/coin-purchase-evidence.md,provider-runtime/providers/tiktok-web,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-web/instructions/coin-purchase-evidence.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,15,,50cb8c9479e457f1452f6b5ed038327690a9c4fcb3bd9bb3edb7dce3983e0c84,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-web/instructions/coin-purchase-evidence.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-web/instructions/coin-purchase-evidence.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,50cb8c9479e457f1452f6b5ed038327690a9c4fcb3bd9bb3edb7dce3983e0c84
provider-runtime/providers/tiktok-web/instructions/profile-observation.md,provider-runtime/providers/tiktok-web,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-web/instructions/profile-observation.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,74,,0abc2e4b416e8527af82c206e27dc67c26164f28a74451680dc0452403f91652,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-web/instructions/profile-observation.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-web/instructions/profile-observation.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,0abc2e4b416e8527af82c206e27dc67c26164f28a74451680dc0452403f91652
provider-runtime/providers/tiktok-web/knowledge/coin-transaction-surface.md,provider-runtime/providers/tiktok-web,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-web/knowledge/coin-transaction-surface.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,36,,708d8bf61e985e8b7ee1c587684f5d9ac4170dc3cdd2dbbdfbd9291101a244c1,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-web/knowledge/coin-transaction-surface.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-web/knowledge/coin-transaction-surface.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,708d8bf61e985e8b7ee1c587684f5d9ac4170dc3cdd2dbbdfbd9291101a244c1
provider-runtime/providers/tiktok-web/knowledge/common-policy.md,provider-runtime/providers/tiktok-web,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-web/knowledge/common-policy.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,26,,3e899992f98534bb2d6963b8fe6cc32dc22ac6d3cc80f1e8593fb7fedff4af89,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-web/knowledge/common-policy.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-web/knowledge/common-policy.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,3e899992f98534bb2d6963b8fe6cc32dc22ac6d3cc80f1e8593fb7fedff4af89
provider-runtime/providers/tiktok-web/knowledge/public-profile-surface.md,provider-runtime/providers/tiktok-web,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/tiktok-web/knowledge/public-profile-surface.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,153,109,a2b913b4b3dbfe680debd902a40114a1de65f86c697b261fc535456d9fed099c,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/tiktok-web/knowledge/public-profile-surface.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/tiktok-web/knowledge/public-profile-surface.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,a2b913b4b3dbfe680debd902a40114a1de65f86c697b261fc535456d9fed099c
provider-runtime/skills/live-agency-skills/README.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/README.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,86,,b0b1a43d0d588de1ba4fe325f279e1fc279d13cb93e3e83dbe5a8faaa16e9879,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/README.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/README.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,b0b1a43d0d588de1ba4fe325f279e1fc279d13cb93e3e83dbe5a8faaa16e9879
provider-runtime/skills/live-agency-skills/SECURITY.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/SECURITY.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,10,,722d5276bde332f012e1d917d30901500ba5eb2541bb11d7178c7b04243f0867,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/SECURITY.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/SECURITY.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,722d5276bde332f012e1d917d30901500ba5eb2541bb11d7178c7b04243f0867
provider-runtime/skills/live-agency-skills/docs/migration-roadmap.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/docs/migration-roadmap.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,62,,d92d58c2af437ac27d9391d99d346921d375b2e32a0b147139134e3affa3c9c2,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/docs/migration-roadmap.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/docs/migration-roadmap.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,d92d58c2af437ac27d9391d99d346921d375b2e32a0b147139134e3affa3c9c2
provider-runtime/skills/live-agency-skills/docs/provider-architecture.md,provider-runtime/skills/live-agency-skills,追跡済み,Skill仕様・利用手順,Git対象（未追跡なら関連実装と記録）,provider-runtime/skills/live-agency-skills/docs/provider-architecture.md,Skill repositoryで維持。個別業務仕様と配布に必要な資源を保持,158,,f69eb2fa78e2db299895394eacd5c380eeecca123d09e6b7acad9cb800887f58,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/docs/provider-architecture.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/docs/provider-architecture.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,f69eb2fa78e2db299895394eacd5c380eeecca123d09e6b7acad9cb800887f58
provider-runtime/skills/live-agency-skills/fixtures/coin-purchase-instruction-provider/instructions/provider.md,provider-runtime/skills/live-agency-skills,追跡済み,テスト用文書,Git継続,provider-runtime/skills/live-agency-skills/fixtures/coin-purchase-instruction-provider/instructions/provider.md,テスト入力として維持。文章が似ていることを理由に統合しない,3,,1b64737d92a94cce8bf6b7df3d680825bdb6bb685c666fe8fe0499a84f7038d2,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/fixtures/coin-purchase-instruction-provider/instructions/provider.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/fixtures/coin-purchase-instruction-provider/instructions/provider.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,1b64737d92a94cce8bf6b7df3d680825bdb6bb685c666fe8fe0499a84f7038d2
provider-runtime/skills/live-agency-skills/fixtures/expense-instruction-provider/instructions/provider.md,provider-runtime/skills/live-agency-skills,追跡済み,テスト用文書,Git継続,provider-runtime/skills/live-agency-skills/fixtures/expense-instruction-provider/instructions/provider.md,テスト入力として維持。文章が似ていることを理由に統合しない,3,,96553afc7b9c3eadfea487079e3ecea60394dbef49941d1b1ca78bac43cffe38,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/fixtures/expense-instruction-provider/instructions/provider.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/fixtures/expense-instruction-provider/instructions/provider.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,96553afc7b9c3eadfea487079e3ecea60394dbef49941d1b1ca78bac43cffe38
provider-runtime/skills/live-agency-skills/fixtures/invitation-instruction-source/instructions/provider.md,provider-runtime/skills/live-agency-skills,追跡済み,テスト用文書,Git継続,provider-runtime/skills/live-agency-skills/fixtures/invitation-instruction-source/instructions/provider.md,テスト入力として維持。文章が似ていることを理由に統合しない,4,,a016ddf550aaf0285e4142c9fd6baf4f9473c7e5d2c175359da9971351cefb81,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/skills/live-agency-skills/fixtures/invitation-instruction-source/instructions/provider.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/skills/live-agency-skills/fixtures/invitation-instruction-source/instructions/provider.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,a016ddf550aaf0285e4142c9fd6baf4f9473c7e5d2c175359da9971351cefb81
